,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
138,21/01,"['Cheque Withdrawal', '0294053']",1000.0,Debit,38554.5,False,True
139,21/01,"['Cheque Withdrawal', '0294056']",3599.0,Debit,34955.5,False,False
140,21/01,"['Cheque Withdrawal', '0294057']",1069.59,Debit,33885.91,False,False
141,21/01,"['Bulk Cash', '128 9929807']",10000.0,Credit,43885.91,False,False
142,22/01,"['Cheque Withdrawal', '0294043']",8907.37,Debit,34978.54,False,False
143,22/01,"['Cheque Withdrawal', '0294070']",3000.0,Debit,31978.54,False,False
144,23/01,"['Cheque Withdrawal', '0294040']",7511.4,Debit,24467.14,False,False
145,23/01,"['Cheque Withdrawal', '0294046']",227.5,Debit,24239.64,False,False
146,23/01,"['Cheque Withdrawal', '0294059']",2660.0,Debit,21579.64,False,False
147,23/01,"['Cheque Withdrawal', '0294061']",609.9,Debit,20969.74,False,False
148,23/01,"['Cheque Withdrawal', '0294065']",86.0,Debit,20883.74,False,False
149,23/01,"['Cheque Withdrawal', '0294069']",1450.0,Debit,19433.74,False,False
150,24/01,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'AUTOBACS VENTURE SIN', 'AUTOBACS PAYMENT']",96.0,Credit,19529.74,False,False
151,24/01,"['Inward DR - GIRO', 'COLL 00008078', 'MCST NO 2197', '00008078']",105.87,Debit,19423.87,False,False
152,24/01,"['Cheque Withdrawal', '0294045']",61.31,Debit,19362.56,False,False
153,24/01,"['Bulk Cash', '128 0018041']",8000.0,Credit,27362.56,False,False
154,28/01,"['Inward DR - GIRO', 'COLL T0000118', 'SINGAPORE CRUISE CEN', '10008581']",3852.0,Debit,23510.56,False,False
155,28/01,"['Inward DR - GIRO', 'COLL T0000150', 'SINGAPORE GRUISE CEN', '10008629']",1326.8,Debit,22183.76,False,False
156,28/01,"['Cheque Withdrawal', '0294063']",3033.0,Debit,18132.76,False,True
157,30/01,"['Cheque Withdrawal', '0294062']",1011.28,Debit,17121.48,False,False
158,30/01,"['Bulk Cash', '128 0018047']",13000.0,Credit,30121.48,False,False
159,31/01,"['Inward CR - GIRO', 'OTHR Other', 'DOLLAR LAND § PTE LT', '1001340000014020']",2000.0,Credit,32121.48,False,False
160,31/01,"['Cheque Withdrawal', '0294037']",1155.6,Debit,30965.88,False,False
161,31/01,['Cheque Charges'],6.0,Debit,30959.88,False,False
162,,['Total Withdrawals'],,,108232.57,False,False
163,,['Total Deposits'],,,84100.0,False,False
164,,['Total'],,,30959.88,False,False
165,,['BALANCE B/F'],,,52369.76,False,False
166,02/12,"['Inward DR - GIRO', 'COLL 80000045', 'FCPMS P/L - TRUST AV', '0360009 180NTUG20191126']",1284.0,Debit,51085.76,False,False
167,02/12,"['Cheque Withdrawal', '0294011']",130.0,Debit,50955.76,False,False
168,03/12,"['Cheque Withdrawal', '0293961']",7511.4,Debit,43444.36,False,False
169,03/12,"['Cheque Withdrawal', '0293983']",197.95,Debit,43246.41,False,False
170,03/12,"['Cheque Withdrawal', '0293991']",3033.0,Debit,40213.41,False,False
171,03/12,"['Cheque Withdrawal', '0293995']",4282.79,Debit,35930.62,False,False
172,03/12,"['Cheque Withdrawal', '0294000']",642.0,Debit,35288.62,False,False
173,03/12,"['Cheque Withdrawal', '0294002']",214.0,Debit,35074.62,False,False
174,03/12,"['Cheque Withdrawal', '0294003']",2140.0,Debit,32934.62,False,False
175,03/12,"['Cheque Withdrawal', '0294004']",2889.0,Debit,30045.62,False,False
176,03/12,"['Cheque Withdrawal', '0294005']",3210.0,Debit,26835.62,False,False
177,04/12,"['Funds Transfer', 'mBK-Transfer']",20000.0,Credit,46835.62,False,False
178,04/12,"['Cheque Withdrawal', '0293997']",214.0,Debit,46621.62,False,False
179,04/12,"['Cheque Withdrawal', '0294006']",4494.0,Debit,42127.62,False,False
180,04/12,"['Cheque Withdrawal', '0294012']",60.83,Debit,42066.79,False,False
181,06/12,"['Inward DR - GIRO', 'RENT 200000149', 'DOLLAR LAND SINGAPOR', 'Deci9']",2140.0,Debit,39926.79,False,False
182,06/12,"['Misc Debit', 'PMRBULKCASH/1119', 'PMRSG301 12019015326', 'BULK CASH SERVICE']",50.0,Debit,39876.79,False,False
183,06/12,"['Cheque Withdrawal', '0293999']",2942.5,Debit,36934.29,False,False
184,07/12,"['Bulk Cash', '128 9936113']",17000.0,Credit,53934.29,False,False
185,09/12,"['Cheque Withdrawal', '0294007']",1155.6,Debit,52778.69,False,False
186,09/12,"['Cheque Withdrawal', '0294014']",7.6,Debit,52771.09,False,False
187,10/12,"['Cheque Withdrawal', '0294001']",535.0,Debit,52236.09,False,False
188,10/12,"['Cheque Withdrawal', '0294013']",358.88,Debit,51877.21,False,False
189,10/12,"['Cheque Withdrawal', '0294015']",634.5,Debit,51242.71,False,False
190,10/12,"['Cheque Withdrawal', '0294017']",890.78,Debit,50351.93,False,False
191,12/12,"['Cheque Withdrawal', '0293981']",2782.0,Debit,47569.93,False,False
192,12/12,"['Cheque Withdrawal', '0294016']",203.3,Debit,47366.63,False,False
193,13/12,"['Bulk Cash', '128 9936111']",10000.0,Credit,57366.63,False,False
194,16/12,"['Inward DR - GIRO', 'COLL 201724048H', 'CPF', 'BIZ']",3212.0,Debit,54154.63,False,False
195,16/12,"['Inward DR - GIRO', 'COLL 1299200000346', 'HTSG A/C CAPITAMALL', '2000035742']",2772.71,Debit,51381.92,False,False
196,16/12,"['Inward DR - GIRO', 'COLL 1299300004446', 'HTSG A/C CAPITAMALL', '2000033780']",6902.65,Debit,44479.27,False,False
197,16/12,"['Inward DR - GIRO', 'COLL 1286200000065', 'JTPL A/C-INFINITY MA.', '2000003830']",3652.36,Debit,40826.91,False,False
198,16/12,"['Cheque Withdrawal', '0294018']",162.0,Debit,40664.91,False,False
199,17/12,['Cheque Deposit'],2400.0,Credit,43064.91,False,False
200,18/12,"['Cheque Withdrawal', '0294019']",979.73,Debit,42085.18,False,False
201,18/12,"['Cheque Withdrawal', '0294024']",485.02,Debit,41600.16,False,False
202,18/12,"['Bulk Cash', '128 9936110']",10000.0,Credit,51600.16,False,False
203,23/12,"['Inward DR - GIRO', 'COLL 63280406', 'SPH REIT DBST S/A (R', '11170']",57.83,Debit,51542.33,False,False
204,24/12,"['Bulk Cash', '128 9936109']",10000.0,Credit,61542.33,False,False
205,26/12,"['Inward DR - GIRO', 'COLL T0000150', 'SINGAPORE GRUISE CEN', '10008486']",1326.8,Debit,60215.53,False,False
206,26/12,"['Inward DR - GIRO', 'COLL T0000118', 'SINGAPORE CRUISE CEN', '10008441']",3852.0,Debit,56363.53,False,False
207,26/12,"['Inward DR - GIRO', 'COLL 00008078', 'MCST NO 2197', '00008078']",111.33,Debit,56252.2,False,False
208,27/12,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'AUTOBACS VENTURE SIN', 'AUTOBACS PAYMENT']",100.2,Credit,56352.4,False,False
209,30/12,"['Cheque Withdrawal', '0294020']",400.0,Debit,55952.4,False,False
210,30/12,"['Cheque Withdrawal', '0294025']",2240.0,Debit,53712.4,False,False
211,30/12,"['Cheque Withdrawal', '0294026']",1839.0,Debit,51873.4,False,False
212,30/12,"['Cheque Withdrawal', '0294027']",3599.0,Debit,48274.4,False,False
213,,"['Cheque Withdrawal', '0294041']",3000.0,Debit,45274.4,False,False
214,,"['Cheque Withdrawal', '0294042']",181.2,Debit,45093.2,False,False
215,30/12,"['Bulk Cash', '128 9936108']",10000.0,Credit,55093.2,False,False
216,31/12,['Cheque Charges'],0.75,Debit,55092.45,False,False
217,,['Total Withdrawals'],,,76777.51,False,False
218,,['Total Deposits'],,,79500.2,False,False
219,,['Total'],,,55092.45,False,False
220,,['BALANCE B/F'],,,52132.64,False,False
221,01/11,"['Inward DR - GIRO', 'COLL 80000045', 'FCPMS P/L. - TRUST A/', '0360008945NTUC20191024']",1284.0,Debit,50848.64,False,False
222,01/11,"['Cheque Withdrawal', '0293952']",233.0,Debit,50615.64,False,False
223,01/11,"['Cheque Withdrawal', '0293959']",4282.79,Debit,46332.85,False,False
224,01/11,"['Cheque Withdrawal', '0293973']",547.5,Debit,45785.35,False,False
225,04/11,"['Inward DR - GIRO', 'COLL 80000109', 'HTSG A/C - FCT YEWTE', '0360047702YTP0120191025']",2254.49,Debit,43530.86,False,False
226,04/11,"['Cheque Withdrawal', '0293953']",8250.0,Debit,35280.86,False,False
227,04/11,"['Cheque Withdrawal', '0293957']",917.34,Debit,34363.52,False,False
228,04/11,"['Cheque Withdrawal', '0293958']",214.0,Debit,34149.52,False,False
229,04/11,"['Cheque Withdrawal', '0293960']",4494.0,Debit,29655.52,False,False
230,05/11,"['Cheque Withdrawal', '0293965']",214.0,Debit,29441.52,False,False
231,05/11,"['Cheque Withdrawal', '0293966']",2889.0,Debit,26552.52,False,False
232,06/11,"['Misc Debit', 'PMRBULKCASH/1019', 'PMRSG31102019014352', 'BULK CASH SERVICE']",50.0,Debit,26502.52,False,False
233,06/11,"['Cheque Withdrawal', '0293926']",7511.4,Debit,18991.12,False,False
234,06/11,"['Cheque Withdrawal', '0293969']",2140.0,Debit,16851.12,False,False
235,06/11,"['Cheque Withdrawal', '0293972']",3210.0,Debit,13641.12,False,False
236,06/11,"['Cheque Withdrawal', '0293974']",18.8,Debit,13622.32,False,False
237,07/11,"['Cheque Withdrawal', '0293968']",64.46,Debit,13557.86,False,False
238,07/11,"['Cheque Withdrawal', '0293970']",535.0,Debit,13022.86,False,False
239,07/11,"['Cheque Withdrawal', '0293971']",642.0,Debit,12380.86,False,False
240,08/11,"['Bulk Cash', '128 9748124']",15004.0,Credit,27384.86,False,False
241,12/11,"['Cheque Withdrawal', '0293941']",400.0,Debit,26984.86,False,False
242,12/11,"['Bulk Cash', '128 9748126']",11002.0,Credit,37986.86,False,False
243,13/11,"['Bulk Cash', '128 9748127']",8000.0,Credit,45986.86,False,False
244,14/11,"['Inward DR - GIRO', 'COLL 1299300004446', 'HTSG A/C CAPITAMALL', '2000030469']",6855.48,Debit,39131.38,False,False
245,14/11,"['Inward DR - GIRO', 'COLL 1299200000346', 'HTSG AVG CAPITAMALL', '2000031720']",2772.1,Debit,36359.28,False,False
246,14/11,"['Inward DR - GIRO', 'COLL 201724048H', 'OPF', 'BIZ']",3212.0,Debit,33147.28,False,False
247,14/11,"['Inward DR - GIRO', 'COLL 1296200000065', 'JTPL A/C-INFINITY MA', '2000003511']",3651.83,Debit,29495.45,False,False
248,14/11,"['Cheque Withdrawal', '0293980']",2000.0,Debit,27495.45,False,False
249,15/11,"['Cheque Withdrawal', '0293976']",2942.5,Debit,24552.95,False,False
250,15/11,"['Cheque Withdrawal', '0293977']",220.0,Debit,24332.95,False,False
251,15/11,"['Cheque Withdrawal', '0293982']",1117.17,Debit,23215.78,False,False
252,18/11,"['Cheque Withdrawal', '0293985']",260.65,Debit,22955.13,False,False
253,18/11,"['Cheque Withdrawal', '0293986']",720.0,Debit,22235.13,False,False
254,18/11,"['Cheque Withdrawal', '0293987']",230.0,Debit,22005.13,False,False
255,19/11,"['Returned Cheque', '0293985']",260.65,Credit,22265.78,False,False
256,19/11,"['Cheque Withdrawal', '0293978']",500.0,Debit,21765.78,False,False
257,19/11,"['Bulk Cash', '128 9748128']",9000.0,Credit,30765.78,False,False
258,20/11,"['Cheque Withdrawal', '0293963']",1155.6,Debit,29610.18,False,False
259,20/11,"['Cheque Withdrawal', '0293984']",412.0,Debit,29198.18,False,False
260,21/11,"['Inward DR - GIRO', 'COLL C3280406', 'SPH REIT DBST S/A (R', '11023']",58.84,Debit,29139.34,False,False
261,25/11,"['Inward DR - GIRO', 'COLL T0000150', 'SINGAPORE CRUISE CEN', '10008350']",1326.8,Debit,27812.54,False,False
262,25/11,"['Inward DR - GIRO', 'COLL T0000118', 'SINGAPORE CRUISE CEN', '10008301']",3852.0,Debit,23960.54,False,False
263,25/11,"['Inward DR - GIRO', 'COLL 00008078', 'MCST NO 2197', '00008078']",111.48,Debit,23849.06,False,False
264,26/11,"['Cheque Withdrawal', '0293975']",600.0,Debit,23249.06,False,False
265,27/11,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'AUTOBACS VENTURE SIN', 'AUTOBACS PAYMENT']",58.2,Credit,23307.26,False,False
266,27/11,"['Cheque Withdrawal', '0293989']",2675.0,Debit,20632.26,False,False
267,27/11,"['Cheque Withdrawal', '0293992']",2240.0,Debit,18392.26,False,False
268,27/11,"['Cheque Withdrawal', '0293993']",1839.0,Debit,16553.26,False,False
269,27/11,"['Cheque Withdrawal', '0293994']",3599.0,Debit,12954.26,False,False
270,27/11,"['Bulk Cash', '128 9740498']",19998.0,Credit,32952.26,False,False
271,28/11,"['Bulk Cash', '128 9748130']",20001.0,Credit,52953.26,False,False
272,29/11,"['Cheque Withdrawal', '0293988']",582.0,Debit,52371.26,False,False
273,30/11,"['Cheque Charges', 'TTT', 'SSeS']",1.5,Debit,52369.76,False,False
274,,['Total Withdrawals'],,,83086.73,False,False
275,,['Total Deposits'],,,83323.85,False,False
276,,['Total'],,,52369.76,False,False
277,,['BALANCE B/F'],,,41698.61,False,False
